,edu_location,edu_Latitude,_Longitude,location_id,Venue,venue_id,Venue Latitude,Venue Longitude,Venue Category,Venue Category Plural,Venue Category Short,sub_id
1555,Saybrook University,37.798230153759604,-122.39978581669448,15,The Fairmont San Francisco,4698fe39f964a520f9481fe3,37.79229816706643,-122.41054313133543,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735
1556,Saybrook University,37.798230153759604,-122.39978581669448,15,The Italian Homemade Company,53f914d8498e1ef0fe04474c,37.80149747181165,-122.41179456578453,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
1557,Saybrook University,37.798230153759604,-122.39978581669448,15,Trattoria Contadina,3fd66200f964a52026ee1ee3,37.80007798490103,-122.41242184056667,Trattoria/Osteria,Trattorias/Osterias,Trattoria/Osteria,55a5a1ebe4b013909087cb7f
1558,Saybrook University,37.798230153759604,-122.39978581669448,15,Ina Coolbrith Park,4a7de0a6f964a52009f01fe3,37.79831417150525,-122.41361233145557,Park,Parks,Park,4bf58dd8d48988d163941735
1559,Saybrook University,37.798230153759604,-122.39978581669448,15,Maison Margiela,551cfcaf498e23f2c0115449,37.78826107452542,-122.40576506157396,Boutique,Boutiques,Boutique,4bf58dd8d48988d104951735
1560,Saybrook University,37.798230153759604,-122.39978581669448,15,Hakkasan,50b57f55e4b09c0e1e84166a,37.78779733353269,-122.40362268905139,Dim Sum Restaurant,Dim Sum Restaurants,Dim Sum,4bf58dd8d48988d1f5931735
1561,Saybrook University,37.798230153759604,-122.39978581669448,15,Philz Coffee,565939d6498e8673e8df7a67,37.78878896153917,-122.39281436253651,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1562,Saybrook University,37.798230153759604,-122.39978581669448,15,Mourad,54aa5a96498e0326ab850c28,37.78691477687439,-122.39996989660568,Moroccan Restaurant,Moroccan Restaurants,Moroccan,4bf58dd8d48988d1c3941735
1563,Saybrook University,37.798230153759604,-122.39978581669448,15,Cask,4a29c488f964a520d7951fe3,37.7871136216059,-122.40309154163766,Liquor Store,Liquor Stores,Liquor Store,4bf58dd8d48988d186941735
1564,Saybrook University,37.798230153759604,-122.39978581669448,15,Saint Laurent,528d4fe211d2543b7663f4fd,37.78777380886315,-122.40541234778567,Boutique,Boutiques,Boutique,4bf58dd8d48988d104951735
1565,Saybrook University,37.798230153759604,-122.39978581669448,15,Huntington Park,4698dfcbf964a520ef481fe3,37.79210278788402,-122.41223008931891,Park,Parks,Park,4bf58dd8d48988d163941735
1566,Saybrook University,37.798230153759604,-122.39978581669448,15,Apple Union Square,42cc7080f964a520e9251fe3,37.788689736326674,-122.4071735143661,Electronics Store,Electronics Stores,Electronics,4bf58dd8d48988d122951735
1567,Saybrook University,37.798230153759604,-122.39978581669448,15,Mazarine Coffee,547cac4d498ecfcb0018b838,37.78745542538577,-122.40384241107367,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1568,Saybrook University,37.798230153759604,-122.39978581669448,15,SFMOMA Rooftop Sculpture Garden,4d7009c9516b8cfae0615b10,37.7863356901678,-122.4004037044823,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735
1569,Saybrook University,37.798230153759604,-122.39978581669448,15,San Francisco Museum of Modern Art,40943a00f964a520e5f21ee3,37.78589423994824,-122.40089653026742,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735
1570,Saybrook University,37.798230153759604,-122.39978581669448,15,The St. Regis San Francisco,44abe929f964a52007351fe3,37.7861305,-122.4014561,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735
1571,Saybrook University,37.798230153759604,-122.39978581669448,15,Williams-Sonoma,4aa45625f964a5207b4620e3,37.78837660319474,-122.40744602791888,Kitchen Supply Store,Kitchen Supply Stores,Kitchen Supply,58daa1558bbb0b01f18ec1b4
1572,Saybrook University,37.798230153759604,-122.39978581669448,15,René Magritte - The Fifth Season,5b199f280d8a0f002ccbf30b,37.78584795117783,-122.40117268648817,Exhibit,Exhibits,Exhibit,56aa371be4b08b9a8d573532
1573,Saybrook University,37.798230153759604,-122.39978581669448,15,Big 4 Restaurant,44f72e06f964a5204b381fe3,37.7914899311035,-122.41239296657055,American Restaurant,American Restaurants,American,4bf58dd8d48988d14e941735
1574,Saybrook University,37.798230153759604,-122.39978581669448,15,dragoneats,53fb8a0f498e6491055ac177,37.78646245051328,-122.39550510091534,Vietnamese Restaurant,Vietnamese Restaurants,Vietnamese,4bf58dd8d48988d14a941735
1575,Saybrook University,37.798230153759604,-122.39978581669448,15,Grace Cathedral,4698dc59f964a520ed481fe3,37.79166582464069,-122.41334845310054,Church,Churches,Church,4bf58dd8d48988d132941735
1576,Saybrook University,37.798230153759604,-122.39978581669448,15,The Olympic Club,4a6f3531f964a5209cd51fe3,37.788181056861674,-122.41106656038573,Gym / Fitness Center,Gyms or Fitness Centers,Gym / Fitness,4bf58dd8d48988d175941735
1577,Saybrook University,37.798230153759604,-122.39978581669448,15,Yerba Buena Gardens,49c94f32f964a52054581fe3,37.784809,-122.402549,Garden,Gardens,Garden,4bf58dd8d48988d15a941735
1578,Saybrook University,37.798230153759604,-122.39978581669448,15,Trader Joe's,58a3a06dbbec6606e1b580a3,37.78554041959348,-122.40545481697127,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1579,Saybrook University,37.798230153759604,-122.39978581669448,15,Benjamin Cooper,54f132e7498e5d065370a6b1,37.787396,-122.409847,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
1580,Saybrook University,37.798230153759604,-122.39978581669448,15,Ryoko's Japanese Restaurant & Bar,433c8000f964a52043281fe3,37.788183,-122.411882,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
1581,Saybrook University,37.798230153759604,-122.39978581669448,15,San Francisco Art Institute,4b3fb76af964a52014ad25e3,37.8034024400418,-122.41707220864225,Trade School,Trade Schools,Trade School,4bf58dd8d48988d1ad941735
1582,Saybrook University,37.798230153759604,-122.39978581669448,15,Pier 39,409d7480f964a520f2f21ee3,37.8098305727594,-122.4103707075119,Pier,Piers,Piers,4e74f6cabd41c4836eac4c31
1583,Saybrook University,37.798230153759604,-122.39978581669448,15,Liholiho Yacht Club,54c2a5e4498ee52a438800f7,37.78833241767785,-122.41460517290737,Hawaiian Restaurant,Hawaiian Restaurants,Hawaiian,52e81612bcbc57f1066b79fe
1584,Saybrook University,37.798230153759604,-122.39978581669448,15,Stones Throw,525ded0c11d25a209c704b01,37.79812484874868,-122.41883141212548,American Restaurant,American Restaurants,American,4bf58dd8d48988d14e941735
1585,Saybrook University,37.798230153759604,-122.39978581669448,15,Coletta Gelato,5887c558f840855b908a8574,37.78292117685398,-122.39702872682007,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
1586,Saybrook University,37.798230153759604,-122.39978581669448,15,Union Larder,53ec8516498e7fd89bd29ade,37.79890383415786,-122.41904896426493,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
1587,Saybrook University,37.798230153759604,-122.39978581669448,15,View of Alcatraz,51c4dae0498ea99542f9bb5c,37.8110018095408,-122.41075076252426,Scenic Lookout,Scenic Lookouts,Scenic Lookout,4bf58dd8d48988d165941735
1588,Saybrook University,37.798230153759604,-122.39978581669448,15,Za Pizza,42b21280f964a5206c251fe3,37.79857053617332,-122.41895509472236,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
1589,Saybrook University,37.798230153759604,-122.39978581669448,15,Hot Sauce and Panko,4e33561de4cdf7a42ca5fba5,37.79457604054153,-122.41808001790969,Wings Joint,Wings Joints,Wings,4bf58dd8d48988d14c941735
1590,Saybrook University,37.798230153759604,-122.39978581669448,15,Sea Lions at Pier 39,4b97d336f964a5201e1835e3,37.810617833480435,-122.41106858016859,Scenic Lookout,Scenic Lookouts,Scenic Lookout,4bf58dd8d48988d165941735
1591,Saybrook University,37.798230153759604,-122.39978581669448,15,Lombard Street,49f62829f964a520136c1fe3,37.80212255331055,-122.41891128304842,Monument / Landmark,Monuments / Landmarks,Landmark,4bf58dd8d48988d12d941735
1592,Saybrook University,37.798230153759604,-122.39978581669448,15,Mikkeller Bar,511c234119a980d7108a70b9,37.78395632730013,-122.40905642509459,Gastropub,Gastropubs,Gastropub,4bf58dd8d48988d155941735
1593,Saybrook University,37.798230153759604,-122.39978581669448,15,Tselogs,56a7f7fa498e29aaf707c5d4,37.78647937415373,-122.4131275886682,Filipino Restaurant,Filipino Restaurants,Filipino,4eb1bd1c3b7b55596b4a748f
1594,Saybrook University,37.798230153759604,-122.39978581669448,15,Wilson & Wilson Private Detective Agency,4d7b1c3e7a1c6dcb57d2ca61,37.785969424436054,-122.4129694595614,Speakeasy,Speakeasies,Speakeasy,4bf58dd8d48988d1d4941735
1595,Saybrook University,37.798230153759604,-122.39978581669448,15,Garaje,511ab11fe4b078c672896eab,37.781810106659364,-122.3960286433832,Mexican Restaurant,Mexican Restaurants,Mexican,4bf58dd8d48988d1c1941735
1596,Saybrook University,37.798230153759604,-122.39978581669448,15,Bourbon & Branch,4617e746f964a52051451fe3,37.785828234206285,-122.41311504005402,Speakeasy,Speakeasies,Speakeasy,4bf58dd8d48988d1d4941735
1597,Saybrook University,37.798230153759604,-122.39978581669448,15,Blue Bottle Coffee,582352764972292ad70ec0bd,37.78249688302822,-122.39298243819015,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1598,Saybrook University,37.798230153759604,-122.39978581669448,15,Blue Bottle Coffee,49ca8f4df964a520b9581fe3,37.782474,-122.407699,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1599,Saybrook University,37.798230153759604,-122.39978581669448,15,Zero Zero,4c44d4b9dcd61b8df9e67b56,37.78167112478022,-122.40177154541016,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
1600,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Ruby Wine,4a7cc518f964a52095ed1fe3,37.76254057858446,-122.3970270035789,Wine Shop,Wine Shops,Wine Shop,4bf58dd8d48988d119951735
1601,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Plow,4c966048f244b1f7b0e6331d,37.762516,-122.395467,Breakfast Spot,Breakfast Spots,Breakfast,4bf58dd8d48988d143941735
1602,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Anchor Brewing Company,43a16022f964a5202c2c1fe3,37.76339544284912,-122.40102052688599,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
1603,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Anchor Public Taps,59e6b27c112c6c32076dfe03,37.764006954013155,-122.40125624974469,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
1604,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Pawtrero Hill Bathhouse and Feed Company,4a21b55df964a520327d1fe3,37.764082045287125,-122.39438382458324,Pet Store,Pet Stores,Pet Store,4bf58dd8d48988d100951735
1605,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Yoga Tree Potrero Hill,521d085c498e99760319302a,37.76628,-122.402076,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1606,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Piccino Cafe,4a6f9b3af964a52097d61fe3,37.75773745017196,-122.39010943211827,Café,Cafés,Café,4bf58dd8d48988d16d941735
1607,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Neighbor Bakehouse,5272781811d2ce55eb5981df,37.759746,-122.38823,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
1608,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Marcella's Lasagneria & Cucina,4f8b1e6bbe77b15e3ac57be0,37.7579958294458,-122.38923528445224,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
1609,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Mr. & Mrs. Miscellaneous,4bf313f7370e76b0c956bd4a,37.75780582896658,-122.38829612731934,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
1610,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,3rd St. Boxing Gym,4b88a94ef964a5205c0732e3,37.75692731040069,-122.38842985286455,Gym / Fitness Center,Gyms or Fitness Centers,Gym / Fitness,4bf58dd8d48988d175941735
1611,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Dogpatch Boulders,50c8d0f9e4b033901889acc9,37.75662467116606,-122.38796989985903,Climbing Gym,Climbing Gyms,Climbing Gym,503289d391d4c4b30a586d6a
1612,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,UCSF Bakar Fitness & Rec Center,464b8b00f964a520b3461fe3,37.768348556456026,-122.39311337471008,Gym,Gyms,Gym,4bf58dd8d48988d176941735
1613,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Minnesota Street Projects Gallery,569f00f938faf971e4fca795,37.75424739872958,-122.38954229812218,Art Gallery,Art Galleries,Art Gallery,4bf58dd8d48988d1e2931735
1614,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Salumeria,4fc541fb7716c8a1e24eec6c,37.759250878333965,-122.41102512638287,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735
1615,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Sightglass Coffee,530a187e498eb0cfd40890a0,37.759232,-122.411318,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1616,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Farmhouse Kitchen,556cce76498e5e64f11e6971,37.76019424898873,-122.41109519769222,Thai Restaurant,Thai Restaurants,Thai,4bf58dd8d48988d149941735
1617,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Heath Ceramics,4fd15468e4b0c730e3f804d8,37.761868731365674,-122.41158306598663,Furniture / Home Store,Furniture / Home Stores,Furniture / Home,4bf58dd8d48988d1f8941735
1618,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Trick Dog,5095da318302abffba3c23fd,37.75919166879584,-122.41123451083322,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
1619,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Mission Cliffs,408c5100f964a520c8f21ee3,37.76078380755669,-122.412539822924,Climbing Gym,Climbing Gyms,Climbing Gym,503289d391d4c4b30a586d6a
1620,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,flour + water,4a8b6942f964a520660c20e3,37.759049759198376,-122.41240154910597,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
1621,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,SPARK Social SF,570fbb58498ef98443cf26fb,37.770762323964824,-122.39168869234159,Street Food Gathering,Street Food Gatherings,Street Food Gathering,53e0feef498e5aac066fd8a9
1622,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Gus’s Community Market,564e0e98498ee2cb338012bc,37.76397361090253,-122.41284133558223,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1623,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Diakadi Body,42911d00f964a52011241fe3,37.76942272056354,-122.40832460628447,Gym,Gyms,Gym,4bf58dd8d48988d176941735
1624,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Sports Basement,4a09ef9af964a52070741fe3,37.7670340499389,-122.41091404939777,Sporting Goods Shop,Sporting Goods Shops,Sporting Goods,4bf58dd8d48988d1f2941735
1625,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Bellota,573e8ba3cd102b8b7351f55a,37.7717594988495,-122.40488629924002,Spanish Restaurant,Spanish Restaurants,Spanish,4bf58dd8d48988d150941735
1626,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,La Palma Mexicatessen Molino y Tortilleria,4a63b622f964a520a0c51fe3,37.75284649319716,-122.4100604157201,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1627,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,MUJI 無印良品,5018a98e64a465d5fba4ff6c,37.77082581358439,-122.40817709897941,Miscellaneous Shop,Miscellaneous Shops,Shop,4bf58dd8d48988d1ff941735
1628,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Humphry Slocombe,49972b39f964a52089521fe3,37.7528095950639,-122.41196125745773,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
1629,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,El Gallo Giro (Taco Truck),4a2af3b9f964a52073961fe3,37.754238645985495,-122.4130099525442,Food Truck,Food Trucks,Food Truck,4bf58dd8d48988d1cb941735
1630,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Alley Cat Books,4ebade6e9911053f4e3a4de7,37.75264722692837,-122.41273750835785,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
1631,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Stable Cafe,49b1a93df964a520d9521fe3,37.763233,-122.415262,Café,Cafés,Café,4bf58dd8d48988d16d941735
1632,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,ODC Dance Commons,4466458af964a5203b331fe3,37.762705243388325,-122.41597522734932,Dance Studio,Dance Studios,Dance Studio,4bf58dd8d48988d134941735
1633,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Balmy Alley,49f626eaf964a520106c1fe3,37.752001779479876,-122.41243273624025,Public Art,Public Art,Public Art,507c8c4091d498d9fc8c67a9
1634,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Tadu Ethiopian Kitchen,59cc5892418686045b5bc793,37.77394977617469,-122.39154316347648,Ethiopian Restaurant,Ethiopian Restaurants,Ethiopian,4bf58dd8d48988d10a941735
1635,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Ritual Yoga - SOMA,5624f136498e482a2e9c392b,37.77510788364463,-122.40138683570436,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1636,American College of Traditional Chinese Medicine,37.760489479851664,-122.3982142118515,16,Philz Coffee,44ce9913f964a52018361fe3,37.752355,-122.414309,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
